35108:
 num     #instances         #bytes  class name (module)
5936:             1             16  org.springframework.boot.autoconfigure.aop.AopAutoConfiguration
5937:             1             16  org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$ClassProxyingConfiguration
5938:             1             16  org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$ClassProxyingConfiguration$$Lambda/0x0000000031314000
5939:             1             16  org.springframework.boot.autoconfigure.availability.ApplicationAvailabilityAutoConfiguration
5940:             1             16  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$$Lambda/0x0000000031250618
5941:             1             16  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$AncestorsMatchedCondition
5942:             1             16  org.springframework.boot.autoconfigure.condition.OnBeanCondition$Spec$$Lambda/0x0000000031276b90
5943:             1             16  org.springframework.boot.autoconfigure.condition.OnCloudPlatformCondition
5944:             1             16  org.springframework.boot.autoconfigure.condition.OnPropertyCondition$$Lambda/0x0000000031254c28
5945:             1             16  org.springframework.boot.autoconfigure.condition.OnPropertyCondition$$Lambda/0x0000000031254e70
5946:             1             16  org.springframework.boot.autoconfigure.condition.OnWarDeploymentCondition
5947:             1             16  org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration
5948:             1             16  org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration
5949:             1             16  org.springframework.boot.autoconfigure.context.LifecycleProperties
5950:             1             16  org.springframework.boot.autoconfigure.context.MessageSourceAutoConfiguration$ResourceBundleCondition
5951:             1             16  org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration
5952:             1             16  org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration
5953:             1             16  org.springframework.boot.autoconfigure.data.redis.PropertiesRedisConnectionDetails
5954:             1             16  org.springframework.boot.autoconfigure.data.redis.RedisAutoConfiguration
5955:             1             16  org.springframework.boot.autoconfigure.data.redis.RedisProperties$Jedis
5956:             1             16  org.springframework.boot.autoconfigure.data.redis.RedisProperties$Lettuce$Cluster
5957:             1             16  org.springframework.boot.autoconfigure.data.redis.RedisReactiveAutoConfiguration
5958:             1             16  org.springframework.boot.autoconfigure.data.redis.RedisRepositoriesAutoConfiguration
5959:             1             16  org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration
5960:             1             16  org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration$$Lambda/0x000000003170b908
5961:             1             16  org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration$$Lambda/0x000000003170e880
5962:             1             16  org.springframework.boot.autoconfigure.data.web.SpringDataWebProperties$Sort
5963:             1             16  org.springframework.boot.autoconfigure.http.HttpMessageConverters
5964:             1             16  org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration
5965:             1             16  org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration
5966:             1             16  org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration
5967:             1             16  org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration
5968:             1             16  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration
5969:             1             16  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$DefaultCodecsConfiguration
5970:             1             16  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$DefaultCodecsConfiguration$$Lambda/0x00000000316abbe0
5971:             1             16  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$DefaultCodecsConfiguration$$Lambda/0x00000000316c9490
5972:             1             16  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$JacksonCodecConfiguration
5973:             1             16  org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$JacksonCodecConfiguration$$Lambda/0x00000000316b2930
5974:             1             16  org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration
5975:             1             16  org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration$GitResourceAvailableCondition
5976:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration
5977:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration
5978:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonMixinConfiguration
5979:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration
5980:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration
5981:             1             16  org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$ParameterNamesModuleConfiguration
5982:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration
5983:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration$PooledDataSourceConfiguration
5984:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari
5985:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration
5986:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration$Hikari$$Lambda/0x000000003172bd28
5987:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration
5988:             1             16  org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration$JdbcTransactionManagerConfiguration
5989:             1             16  org.springframework.boot.autoconfigure.jdbc.JdbcClientAutoConfiguration
5990:             1             16  org.springframework.boot.autoconfigure.jdbc.JdbcProperties
5991:             1             16  org.springframework.boot.autoconfigure.jdbc.JdbcTemplateAutoConfiguration
5992:             1             16  org.springframework.boot.autoconfigure.jdbc.JdbcTemplateConfiguration
5993:             1             16  org.springframework.boot.autoconfigure.jdbc.NamedParameterJdbcTemplateConfiguration
5994:             1             16  org.springframework.boot.autoconfigure.jdbc.PropertiesJdbcConnectionDetails
5995:             1             16  org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration
5996:             1             16  org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration
5997:             1             16  org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration$$Lambda/0x000000003172dae8
5998:             1             16  org.springframework.boot.autoconfigure.jmx.JmxAutoConfiguration
5999:             1             16  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener
6000:             1             16  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener$ConditionEvaluationReportListener$$Lambda/0x0000000031134650
6001:             1             16  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportMessage$$Lambda/0x000000003179e038
6002:             1             16  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportMessage$$Lambda/0x000000003179e4d0
6003:             1             16  org.springframework.boot.autoconfigure.mustache.MustacheTemplateAvailabilityProvider
6004:             1             16  org.springframework.boot.autoconfigure.netty.NettyAutoConfiguration
6005:             1             16  org.springframework.boot.autoconfigure.netty.NettyProperties
6006:             1             16  org.springframework.boot.autoconfigure.reactor.ReactorAutoConfiguration
6007:             1             16  org.springframework.boot.autoconfigure.reactor.ReactorProperties
6008:             1             16  org.springframework.boot.autoconfigure.reactor.netty.ReactorNettyConfigurations$ReactorResourceFactoryConfiguration
6009:             1             16  org.springframework.boot.autoconfigure.reactor.netty.ReactorNettyProperties
6010:             1             16  org.springframework.boot.autoconfigure.sql.init.DataSourceInitializationConfiguration
